Unnamed: 0.1,Unnamed: 0,KEY,ID,Day_GMS,Date_GMS,Day_Type,ID_Trip_Days,Type_Trip_OD,Area_O,Area_D,Code_INSEE_O,Code_INSEE_D,Zone_O,Zone_D,Date_O,Time_O,Date_D,Time_D,Duration,Purpose_O,Purpose_D,Main_Mode,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Weight_Day
37029,37029,10_3067-jeudi-45001-4,10_3067,Thursday,2023-03-16,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75104,75112,PARIS,PARIS,2023-03-16,22:29:00,2023-03-16,22:56:00,27.0,OTHER,RETURN_HOME,SUBWAY,SUBWAY,,,,,113.6734253
37030,37030,10_3067-vendredi-45002-1,10_3067,Friday,2023-03-17,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75112,75117,PARIS,PARIS,2023-03-17,09:08:00,2023-03-17,10:18:00,70.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,113.83099876
37031,37031,10_3067-vendredi-45002-2,10_3067,Friday,2023-03-17,Normal,2,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75117,75117,PARIS,PARIS,2023-03-17,13:00:00,2023-03-17,13:10:00,10.0,WORK,OTHER,WALKING,WALKING,,,,,113.83099876
37032,37032,10_3067-vendredi-45002-3,10_3067,Friday,2023-03-17,Normal,3,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75117,75117,PARIS,PARIS,2023-03-17,13:39:00,2023-03-17,13:47:00,8.0,OTHER,WORK,WALKING,WALKING,,,,,113.83099876
37033,37033,10_3067-vendredi-45002-4,10_3067,Friday,2023-03-17,Normal,4,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75117,75101,PARIS,PARIS,2023-03-17,17:52:00,2023-03-17,18:21:00,29.0,WORK,OTHER,BIKE,BIKE,,,,,113.83099876
37034,37034,10_3067-vendredi-45002-5,10_3067,Friday,2023-03-17,Normal,5,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75101,75101,PARIS,PARIS,2023-03-17,19:10:00,2023-03-17,19:20:00,10.0,OTHER,LEISURE,WALKING,WALKING,,,,,113.83099876
37035,37035,10_3067-vendredi-45002-6,10_3067,Friday,2023-03-17,Normal,6,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75101,75101,PARIS,PARIS,2023-03-17,21:42:00,2023-03-17,21:50:00,8.0,LEISURE,OTHER,WALKING,WALKING,,,,,113.83099876
37036,37036,10_3067-vendredi-45002-7,10_3067,Friday,2023-03-17,Normal,7,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75101,75112,PARIS,PARIS,2023-03-17,23:02:00,2023-03-17,23:32:00,30.0,OTHER,RETURN_HOME,SUBWAY,SUBWAY,,,,,113.83099876
37037,37037,10_3067-samedi-45003-1,10_3067,Saturday,2023-03-18,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-18,13:23:00,2023-03-18,13:27:00,4.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,147.22353812
37038,37038,10_3067-samedi-45003-2,10_3067,Saturday,2023-03-18,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-18,13:42:00,2023-03-18,13:48:00,6.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,147.22353812
37039,37039,10_3067-samedi-45003-3,10_3067,Saturday,2023-03-18,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-18,14:20:00,2023-03-18,14:22:00,2.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,147.22353812
37040,37040,10_3067-samedi-45003-4,10_3067,Saturday,2023-03-18,Normal,4,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-18,14:28:00,2023-03-18,14:30:00,2.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,147.22353812
37041,37041,10_3067-samedi-45003-5,10_3067,Saturday,2023-03-18,Normal,5,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-03-18,16:45:00,2023-03-18,17:30:00,45.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,147.22353812
37042,37042,10_3067-samedi-45003-6,10_3067,Saturday,2023-03-18,Normal,6,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-03-18,17:30:00,2023-03-18,18:15:00,45.0,LEISURE,LEISURE,WALKING,WALKING,,,,,147.22353812
37043,37043,10_3067-samedi-45003-7,10_3067,Saturday,2023-03-18,Normal,7,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-03-18,19:07:00,2023-03-18,19:10:00,3.0,LEISURE,LEISURE,WALKING,WALKING,,,,,147.22353812
37044,37044,10_3067-samedi-45003-8,10_3067,Saturday,2023-03-18,Normal,8,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75104,75112,PARIS,PARIS,2023-03-18,21:14:00,2023-03-18,21:31:00,17.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,147.22353812
37045,37045,10_3067-dimanche-45004-1,10_3067,Sunday,2023-03-19,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-19,09:47:00,2023-03-19,10:20:00,33.0,DEPART_HOME,OTHER,WALKING,WALKING,,,,,138.85806958
37046,37046,10_3067-dimanche-45004-2,10_3067,Sunday,2023-03-19,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-19,19:15:00,2023-03-19,19:35:00,20.0,OTHER,LEISURE,WALKING,WALKING,,,,,138.85806958
37047,37047,10_3067-dimanche-45004-3,10_3067,Sunday,2023-03-19,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-19,20:38:00,2023-03-19,20:44:00,6.0,LEISURE,LEISURE,WALKING,WALKING,,,,,138.85806958
37048,37048,10_3067-dimanche-45004-4,10_3067,Sunday,2023-03-19,Normal,4,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-03-19,21:51:00,2023-03-19,22:05:00,14.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,138.85806958
37100,37100,10_3074-lundi-44998-PDT,10_3074,Monday,2023-03-13,Normal,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
37101,37101,10_3074-mardi-44999-1,10_3074,Tuesday,2023-03-14,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,VERSAILLES,75120,78646,PARIS,OS,2023-03-14,08:05:00,2023-03-14,09:30:00,85.0,DEPART_HOME,WORK,TRAIN,SUBWAY,TRAIN,BUS,,,424.24217735
37102,37102,10_3074-mardi-44999-2,10_3074,Tuesday,2023-03-14,Normal,2,Internal,VERSAILLES,VERSAILLES,78646,78646,OS,OS,2023-03-14,12:16:00,2023-03-14,12:34:00,18.0,WORK,OTHER,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,424.24217735
37103,37103,10_3074-mardi-44999-3,10_3074,Tuesday,2023-03-14,Normal,3,Internal,VERSAILLES,VERSAILLES,78646,78646,OS,OS,2023-03-14,13:34:00,2023-03-14,13:51:00,17.0,OTHER,WORK,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,424.24217735
37104,37104,10_3074-mardi-44999-4,10_3074,Tuesday,2023-03-14,Normal,4,Internal,VERSAILLES,PARIS-20E-ARRONDISSEMENT,78646,75120,OS,PARIS,2023-03-14,17:44:00,2023-03-14,18:50:00,66.0,WORK,RETURN_HOME,TRAIN,BUS,TRAIN,SUBWAY,,,424.24217735
37105,37105,10_3074-mercredi-45000-PDT,10_3074,Wednesday,2023-03-15,Normal,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
37106,37106,10_3074-jeudi-45001-1,10_3074,Thursday,2023-03-16,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,VERSAILLES,75120,78646,PARIS,OS,2023-03-16,08:10:00,2023-03-16,09:35:00,85.0,DEPART_HOME,WORK,TRAIN,SUBWAY,TRAIN,BUS,,,421.22311384
37107,37107,10_3074-jeudi-45001-2,10_3074,Thursday,2023-03-16,Normal,2,Internal,VERSAILLES,VERSAILLES,78646,78646,OS,OS,2023-03-16,12:22:00,2023-03-16,12:28:00,6.0,WORK,PURCHASE,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,421.22311384
37108,37108,10_3074-jeudi-45001-3,10_3074,Thursday,2023-03-16,Normal,3,Internal,VERSAILLES,VERSAILLES,78646,78646,OS,OS,2023-03-16,12:43:00,2023-03-16,12:50:00,7.0,PURCHASE,WORK,BUS,BUS,,,,,421.22311384
37109,37109,10_3074-jeudi-45001-4,10_3074,Thursday,2023-03-16,Normal,4,Internal,VERSAILLES,VERSAILLES,78646,78646,OS,OS,2023-03-16,17:56:00,2023-03-16,18:13:00,17.0,WORK,LEISURE,BUS,BUS,,,,,421.22311384
37110,37110,10_3074-jeudi-45001-5,10_3074,Thursday,2023-03-16,Normal,5,Internal,VERSAILLES,PARIS-3E-ARRONDISSEMENT,78646,75103,OS,PARIS,2023-03-16,19:14:00,2023-03-16,20:17:00,63.0,LEISURE,LEISURE,TRAIN,TRAIN,SUBWAY,,,,421.22311384
37111,37111,10_3074-jeudi-45001-6,10_3074,Thursday,2023-03-16,Normal,6,Internal,PARIS-3E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75103,75120,PARIS,PARIS,2023-03-16,21:54:00,2023-03-16,22:22:00,28.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,421.22311384
37112,37112,10_3074-vendredi-45002-PDT,10_3074,Friday,2023-03-17,Normal,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
37113,37113,10_3074-samedi-45003-1,10_3074,Saturday,2023-03-18,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75110,75120,PARIS,PARIS,2023-03-18,05:37:00,2023-03-18,05:59:00,22.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,441.16873926
37114,37114,10_3074-samedi-45003-2,10_3074,Saturday,2023-03-18,Normal,2,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75120,75120,PARIS,PARIS,2023-03-18,17:10:00,2023-03-18,17:16:00,6.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,441.16873926
37115,37115,10_3074-samedi-45003-3,10_3074,Saturday,2023-03-18,Normal,3,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75120,75120,PARIS,PARIS,2023-03-18,18:44:00,2023-03-18,18:48:00,4.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,441.16873926
37116,37116,10_3074-samedi-45003-4,10_3074,Saturday,2023-03-18,Normal,4,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75120,75111,PARIS,PARIS,2023-03-18,20:01:00,2023-03-18,20:21:00,20.0,DEPART_HOME,LEISURE,SUBWAY,BUS,SUBWAY,,,,441.16873926
37117,37117,10_3074-samedi-45003-5,10_3074,Saturday,2023-03-18,Normal,5,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75111,75111,PARIS,PARIS,2023-03-18,22:40:00,2023-03-18,22:49:00,9.0,LEISURE,LEISURE,WALKING,WALKING,,,,,441.16873926
37118,37118,10_3074-samedi-45003-6,10_3074,Saturday,2023-03-18,Normal,6,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75111,75104,PARIS,PARIS,2023-03-19,00:10:00,2023-03-19,00:35:00,25.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,441.16873926
37119,37119,10_3074-samedi-45003-7,10_3074,Saturday,2023-03-18,Normal,7,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75104,75120,PARIS,PARIS,2023-03-19,02:27:00,2023-03-19,03:01:00,34.0,LEISURE,RETURN_HOME,BUS,BUS,,,,,441.16873926
37120,37120,10_3074-dimanche-45004-1,10_3074,Sunday,2023-03-19,Normal,1,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75120,75111,PARIS,PARIS,2023-03-19,17:50:00,2023-03-19,18:00:00,10.0,DEPART_HOME,PURCHASE,SUBWAY,SUBWAY,,,,,438.28437388
37121,37121,10_3074-dimanche-45004-2,10_3074,Sunday,2023-03-19,Normal,2,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75111,75111,PARIS,PARIS,2023-03-19,18:10:00,2023-03-19,18:35:00,25.0,PURCHASE,LEISURE,WALKING,WALKING,,,,,438.28437388
37122,37122,10_3074-dimanche-45004-3,10_3074,Sunday,2023-03-19,Normal,3,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75111,75120,PARIS,PARIS,2023-03-19,19:22:00,2023-03-19,19:33:00,11.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,438.28437388
37311,37311,10_3086-lundi-44998-1,10_3086,Monday,2023-03-13,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-03-13,09:18:00,2023-03-13,09:20:00,2.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,323.42521122
37312,37312,10_3086-lundi-44998-2,10_3086,Monday,2023-03-13,Normal,2,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-03-13,09:23:00,2023-03-13,09:25:00,2.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,323.42521122
37313,37313,10_3086-lundi-44998-3,10_3086,Monday,2023-03-13,Normal,3,Internal,PARIS-16E-ARRONDISSEMENT,PUTEAUX,75116,92062,PARIS,IS,2023-03-13,09:55:00,2023-03-13,10:38:00,43.0,DEPART_HOME,STUDIES,BIKE,BIKE,,,,,323.42521122
37314,37314,10_3086-lundi-44998-4,10_3086,Monday,2023-03-13,Normal,4,Internal,PUTEAUX,PARIS-16E-ARRONDISSEMENT,92062,75116,IS,PARIS,2023-03-13,17:48:00,2023-03-13,18:13:00,25.0,STUDIES,RETURN_HOME,BIKE,BIKE,,,,,323.42521122
37315,37315,10_3086-lundi-44998-5,10_3086,Monday,2023-03-13,Normal,5,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-8E-ARRONDISSEMENT,75116,75108,PARIS,PARIS,2023-03-13,19:22:00,2023-03-13,19:33:00,11.0,DEPART_HOME,LEISURE,BIKE,BIKE,,,,,323.42521122
37316,37316,10_3086-lundi-44998-6,10_3086,Monday,2023-03-13,Normal,6,Internal,PARIS-8E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75108,75116,PARIS,PARIS,2023-03-13,22:18:00,2023-03-13,22:28:00,10.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,323.42521122
37317,37317,10_3086-mardi-44999-1,10_3086,Tuesday,2023-03-14,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-03-14,07:23:00,2023-03-14,07:25:00,2.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,327.60833665
37318,37318,10_3086-mardi-44999-2,10_3086,Tuesday,2023-03-14,Normal,2,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-03-14,07:30:00,2023-03-14,07:35:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,327.60833665
37319,37319,10_3086-mardi-44999-3,10_3086,Tuesday,2023-03-14,Normal,3,Internal,PARIS-16E-ARRONDISSEMENT,PUTEAUX,75116,92062,PARIS,IS,2023-03-14,07:53:00,2023-03-14,08:33:00,40.0,DEPART_HOME,STUDIES,BIKE,BIKE,,,,,327.60833665
37320,37320,10_3086-mardi-44999-4,10_3086,Tuesday,2023-03-14,Normal,4,Internal,PUTEAUX,PUTEAUX,92062,92062,IS,IS,2023-03-14,11:29:00,2023-03-14,11:47:00,18.0,STUDIES,PURCHASE,WALKING,WALKING,,,,,327.60833665
37321,37321,10_3086-mardi-44999-5,10_3086,Tuesday,2023-03-14,Normal,5,Internal,PUTEAUX,PUTEAUX,92062,92062,IS,IS,2023-03-14,11:49:00,2023-03-14,11:57:00,8.0,PURCHASE,STUDIES,WALKING,WALKING,,,,,327.60833665
37322,37322,10_3086-mardi-44999-6,10_3086,Tuesday,2023-03-14,Normal,6,Internal,PUTEAUX,PUTEAUX,92062,92062,IS,IS,2023-03-14,17:48:00,2023-03-14,17:57:00,9.0,STUDIES,LEISURE,WALKING,WALKING,,,,,327.60833665
37323,37323,10_3086-mardi-44999-7,10_3086,Tuesday,2023-03-14,Normal,7,Internal,PUTEAUX,PARIS-6E-ARRONDISSEMENT,92062,75106,IS,PARIS,2023-03-14,21:05:00,2023-03-14,21:13:00,8.0,LEISURE,LEISURE,BIKE,BIKE,,,,,327.60833665
37324,37324,10_3086-mardi-44999-8,10_3086,Tuesday,2023-03-14,Normal,8,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75106,75116,PARIS,PARIS,2023-03-15,01:37:00,2023-03-15,01:46:00,9.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,327.60833665
37325,37325,10_3086-mercredi-45000-1,10_3086,Wednesday,2023-03-15,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-8E-ARRONDISSEMENT,75116,75108,PARIS,PARIS,2023-03-15,19:08:00,2023-03-15,19:17:00,9.0,DEPART_HOME,OTHER,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,310.80806832
37326,37326,10_3086-mercredi-45000-2,10_3086,Wednesday,2023-03-15,Normal,2,Internal,PARIS-8E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75108,75116,PARIS,PARIS,2023-03-15,23:02:00,2023-03-15,23:30:00,28.0,OTHER,RETURN_HOME,PRIV_CAR_PASSENGER,PRIV_CAR_PASSENGER,,,,,310.80806832
37327,37327,10_3086-jeudi-45001-1,10_3086,Thursday,2023-03-16,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PUTEAUX,75116,92062,PARIS,IS,2023-03-16,11:21:00,2023-03-16,11:50:00,29.0,DEPART_HOME,STUDIES,SUBWAY,SUBWAY,,,,,316.00976143
37328,37328,10_3086-jeudi-45001-2,10_3086,Thursday,2023-03-16,Normal,2,Internal,PUTEAUX,PARIS-16E-ARRONDISSEMENT,92062,75116,IS,PARIS,2023-03-16,16:11:00,2023-03-16,16:41:00,30.0,STUDIES,RETURN_HOME,BIKE,BIKE,,,,,316.00976143
37329,37329,10_3086-vendredi-45002-1,10_3086,Friday,2023-03-17,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PUTEAUX,75116,92062,PARIS,IS,2023-03-17,07:47:00,2023-03-17,08:19:00,32.0,DEPART_HOME,STUDIES,BIKE,BIKE,,,,,316.6680786
37330,37330,10_3086-vendredi-45002-2,10_3086,Friday,2023-03-17,Normal,2,Internal,PUTEAUX,PARIS-16E-ARRONDISSEMENT,92062,75116,IS,PARIS,2023-03-17,11:57:00,2023-03-17,12:26:00,29.0,STUDIES,RETURN_HOME,BIKE,BIKE,,,,,316.6680786
37331,37331,10_3086-vendredi-45002-3,10_3086,Friday,2023-03-17,Normal,3,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-14E-ARRONDISSEMENT,75116,75114,PARIS,PARIS,2023-03-17,15:23:00,2023-03-17,15:57:00,34.0,DEPART_HOME,ACCOM,BIKE,BIKE,,,,,316.6680786
37332,37332,10_3086-vendredi-45002-4,10_3086,Friday,2023-03-17,Normal,4,Internal,PARIS-14E-ARRONDISSEMENT,MONTROUGE,75114,92049,PARIS,IS,2023-03-17,17:34:00,2023-03-17,17:46:00,12.0,ACCOM,OTHER,WALKING,WALKING,,,,,316.6680786
37333,37333,10_3086-vendredi-45002-5,10_3086,Friday,2023-03-17,Normal,5,Internal,MONTROUGE,PARIS-16E-ARRONDISSEMENT,92049,75116,IS,PARIS,2023-03-17,19:06:00,2023-03-17,19:39:00,33.0,OTHER,RETURN_HOME,BIKE,BIKE,,,,,316.6680786
37334,37334,10_3086-vendredi-45002-6,10_3086,Friday,2023-03-17,Normal,6,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75116,75105,PARIS,PARIS,2023-03-17,20:26:00,2023-03-17,20:47:00,21.0,DEPART_HOME,LEISURE,BIKE,BIKE,,,,,316.6680786
37335,37335,10_3086-vendredi-45002-7,10_3086,Friday,2023-03-17,Normal,7,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75105,75116,PARIS,PARIS,2023-03-17,23:09:00,2023-03-17,23:42:00,33.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,316.6680786
37336,37336,10_3086-samedi-45003-1,10_3086,Saturday,2023-03-18,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75116,75112,PARIS,PARIS,2023-03-18,13:57:00,2023-03-18,14:35:00,38.0,DEPART_HOME,ACCOM,SUBWAY,SUBWAY,SUBWAY,,,,446.64612704
37337,37337,10_3086-samedi-45003-2,10_3086,Saturday,2023-03-18,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75112,75105,PARIS,PARIS,2023-03-18,14:45:00,2023-03-18,15:24:00,39.0,ACCOM,OTHER,WALKING,WALKING,,,,,446.64612704
37338,37338,10_3086-samedi-45003-3,10_3086,Saturday,2023-03-18,Normal,3,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75105,75112,PARIS,PARIS,2023-03-18,17:08:00,2023-03-18,17:47:00,39.0,OTHER,OTHER,WALKING,WALKING,,,,,446.64612704
37339,37339,10_3086-samedi-45003-4,10_3086,Saturday,2023-03-18,Normal,4,Internal,PARIS-12E-ARRONDISSEMENT,RIS-ORANGIS,75112,91521,PARIS,OS,2023-03-18,17:51:00,2023-03-18,19:04:00,73.0,OTHER,LEISURE,TRAIN,TRAIN,,,,,446.64612704
37340,37340,10_3086-samedi-45003-5,10_3086,Saturday,2023-03-18,Normal,5,Internal,RIS-ORANGIS,PARIS-16E-ARRONDISSEMENT,91521,75116,OS,PARIS,2023-03-19,00:06:00,2023-03-19,01:10:00,64.0,LEISURE,RETURN_HOME,TRAIN,TRAIN,SUBWAY,,,,446.64612704
37341,37341,10_3086-dimanche-45004-1,10_3086,Sunday,2023-03-19,Normal,1,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75116,75112,PARIS,PARIS,2023-03-19,12:47:00,2023-03-19,13:22:00,35.0,DEPART_HOME,ACCOM,SUBWAY,SUBWAY,SUBWAY,,,,415.77230511
37342,37342,10_3086-dimanche-45004-2,10_3086,Sunday,2023-03-19,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75112,75116,PARIS,PARIS,2023-03-19,13:42:00,2023-03-19,14:18:00,36.0,ACCOM,PURCHASE,WALKING,WALKING,,,,,415.77230511
37343,37343,10_3086-dimanche-45004-3,10_3086,Sunday,2023-03-19,Normal,3,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-03-19,14:35:00,2023-03-19,14:40:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,415.77230511
37614,37614,10_3102-mardi-44999-1,10_3102,Tuesday,2023-03-14,Normal,1,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75117,75117,PARIS,PARIS,2023-03-14,06:35:00,2023-03-14,06:40:00,5.0,DEPART_HOME,WORK,WALKING,WALKING,,,,,205.22682947
37615,37615,10_3102-mardi-44999-2,10_3102,Tuesday,2023-03-14,Normal,2,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75117,75117,PARIS,PARIS,2023-03-14,12:26:00,2023-03-14,12:41:00,15.0,WORK,RETURN_HOME,WALKING,WALKING,,,,,205.22682947
37616,37616,10_3102-mercredi-45000-PDD,10_3102,Wednesday,2023-03-15,Normal,No_Trip,,,,,,,,,,,,,,,,,,,,,193.55214249
37617,37617,10_3102-jeudi-45001-1,10_3102,Thursday,2023-03-16,Normal,1,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75117,75117,PARIS,PARIS,2023-03-16,17:11:00,2023-03-16,17:14:00,3.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,197.18238422
37618,37618,10_3102-jeudi-45001-2,10_3102,Thursday,2023-03-16,Normal,2,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75117,75105,PARIS,PARIS,2023-03-16,20:54:00,2023-03-16,21:16:00,22.0,PURCHASE,OTHER,WALKING,WALKING,,,,,197.18238422
37619,37619,10_3102-jeudi-45001-3,10_3102,Thursday,2023-03-16,Normal,3,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75105,75104,PARIS,PARIS,2023-03-16,23:31:00,2023-03-16,23:41:00,10.0,OTHER,OTHER,SUBWAY,SUBWAY,,,,,197.18238422
37620,37620,10_3102-jeudi-45001-4,10_3102,Thursday,2023-03-16,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75104,75117,PARIS,PARIS,2023-03-17,00:44:00,2023-03-17,01:15:00,31.0,OTHER,RETURN_HOME,SUBWAY,SUBWAY,,,,,197.18238422
37621,37621,10_3102-vendredi-45002-1,10_3102,Friday,2023-03-17,Normal,1,Internal,PARIS-17E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75117,75106,PARIS,PARIS,2023-03-17,09:03:00,2023-03-17,09:34:00,31.0,DEPART_HOME,STUDIES,SUBWAY,SUBWAY,SUBWAY,,,,197.64082426
37622,37622,10_3102-vendredi-45002-2,10_3102,Friday,2023-03-17,Normal,2,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-20E-ARRONDISSEMENT,75106,75120,PARIS,PARIS,2023-03-17,15:02:00,2023-03-17,15:29:00,27.0,STUDIES,HEALTH,TRAIN,SUBWAY,TRAIN,,,,197.64082426
37623,37623,10_3102-vendredi-45002-3,10_3102,Friday,2023-03-17,Normal,3,Internal,PARIS-20E-ARRONDISSEMENT,PARIS-17E-ARRONDISSEMENT,75120,75117,PARIS,PARIS,2023-03-17,15:42:00,2023-03-17,16:11:00,29.0,HEALTH,RETURN_HOME,SUBWAY,SUBWAY,,,,,197.64082426
